number_of_time_periods,lower_bounds,upper_bounds,best_solution,time_used,number_of_benders_iterations,number_of_sweeps,commitment_schedule,turning_on_schedule,turning_off_schedule,termination_reason
6,"[-inf, 231.0, 254.0, 268.14285714285717, 275.64285714285717]","[392.0, 392.0, 392.0, 392.0, 392.0]",392.0,27.30840516090393,5,256000,"{1: {1: 1, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 1}, 4: {1: 1, 2: 1, 3: 1}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 1, 3: 1}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Master problem failed to find feasible solution
6,"[-inf, 231.0, 255.64285714285717, 266.5266666666667, 277.37857142857143, 288.6821428571429, 291.8964285714286, 294.93814506694395]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 384.35, 384.35]",384.35,50.26947021484375,8,256000,"{1: {1: 1, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 0, 3: 1}, 4: {1: 1, 2: 0, 3: 0}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 1, 3: 1}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 1}, 3: {1: 0, 2: 1, 3: 0}, 4: {1: 0, 2: 0, 3: 1}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 1, 3: 0}}",Master problem failed to find feasible solution
6,"[-inf, 231.0, 259.64, 280.28, 282.8507142857143, 284.90785714285715, 284.90785714285715, 285.28285714285715, 290.1607142857143]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0]",392.0,51.87337040901184,9,256000,"{1: {1: 1, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 1}, 4: {1: 1, 2: 1, 3: 1}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 1, 3: 1}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Master problem failed to find feasible solution
6,"[-inf, 231.0, 259.52666666666664, 279.7864285714286, 280.075, 287.075, 289.33809523809526]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0]",392.0,56.50279998779297,7,256000,"{1: {1: 1, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 1}, 4: {1: 1, 2: 1, 3: 1}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 1, 3: 1}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Master problem failed to find feasible solution
6,"[-inf, 231.0, 255.64285714285717, 266.5266666666667, 276.49333333333334, 282.9219047619048]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0]",392.0,84.01471400260925,6,640000,"{1: {1: 1, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 1}, 4: {1: 1, 2: 1, 3: 1}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 1, 3: 1}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Master problem failed to find feasible solution
6,"[-inf, 231.0, 254.0, 264.8757142857143, 279.0185714285715, 279.3935714285714, 290.1607142857143, 301.64]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 348.0, 348.0]",348.0,131.27887797355652,8,640000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}, 6: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Master problem failed to find feasible solution
6,"[-inf, 231.0, 255.64285714285717, 262.0714285714286, 276.28285714285715, 279.0185714285715, 279.0185714285715, 289.78571428571433, 289.78571428571433, 293.10714285714283]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0]",392.0,172.3399736881256,10,640000,"{1: {1: 1, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 1}, 4: {1: 1, 2: 1, 3: 1}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 1, 3: 1}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Master problem failed to find feasible solution
6,"[-inf, 231.0, 259.64, 280.28, 282.14489795918365, 285.66530612244895, 285.66530612244895]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0]",392.0,134.97691082954407,7,640000,"{1: {1: 1, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 1}, 4: {1: 1, 2: 1, 3: 1}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 1, 3: 1}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Master problem failed to find feasible solution
6,"[-inf, 231.0, 255.64285714285717, 268.14285714285717, 279.0185714285715, 286.67857142857144, 290.1071428571429, 294.0]","[392.0, 392.0, 392.0, 392.0, 387.1, 387.1, 387.1, 387.1]",387.1,94.95869636535645,8,640000,"{1: {1: 1, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 1}, 4: {1: 1, 2: 0, 3: 0}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 1, 3: 1}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 1, 3: 1}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 1, 3: 0}}",Master problem failed to find feasible solution
6,"[-inf, 231.0, 259.52666666666664, 262.812380952381, 262.95523809523814, 263.33642857142854]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0]",392.0,97.46268701553345,6,640000,"{1: {1: 1, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 1}, 4: {1: 1, 2: 1, 3: 1}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 1, 3: 1}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Master problem failed to find feasible solution
6,"[-inf, 231.0, 259.64, 279.7864285714286, 280.075, 280.075, 283.56479591836734, 285.7416666666667]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0]",392.0,112.56550168991089,8,640000,"{1: {1: 1, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 1}, 4: {1: 1, 2: 1, 3: 1}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 1, 3: 1}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Master problem failed to find feasible solution
6,"[-inf, 231.0, 254.0, 272.14, 279.07500000000005, 289.9588095238095]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0]",392.0,75.11471915245056,6,640000,"{1: {1: 1, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 1}, 4: {1: 1, 2: 1, 3: 1}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 1, 3: 1}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Master problem failed to find feasible solution
6,"[-inf, 231.0, 259.52666666666664, 260.29809523809524, 280.6221428571429, 280.6221428571429, 284.0507142857143]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0]",392.0,147.75796008110046,7,640000,"{1: {1: 1, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 1}, 4: {1: 1, 2: 1, 3: 1}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 1, 3: 1}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Master problem failed to find feasible solution
6,"[-inf, 231.0, 259.52666666666664, 280.1666666666667, 282.6666666666667, 282.6666666666667]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0]",392.0,99.08837032318115,6,640000,"{1: {1: 1, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 1}, 4: {1: 1, 2: 1, 3: 1}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 1, 3: 1}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Master problem failed to find feasible solution
6,"[-inf, 231.0, 247.36363636363637, 269.2792207792208]","[392.0, 392.0, 392.0, 392.0]",392.0,59.50220513343811,4,640000,"{1: {1: 1, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 1}, 4: {1: 1, 2: 1, 3: 1}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 1, 3: 1}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Master problem failed to find feasible solution
6,"[-inf, 231.0, 254.0, 272.14, 282.8507142857143, 295.6507142857143]","[392.0, 392.0, 392.0, 392.0, 362.0, 362.0]",362.0,74.84241151809692,6,640000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 1, 3: 1}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}, 6: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 1}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Master problem failed to find feasible solution
6,"[-inf, 231.0, 254.8, 267.3, 267.3, 267.3]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0]",392.0,81.48194694519043,6,640000,"{1: {1: 1, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 1}, 4: {1: 1, 2: 1, 3: 1}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 1, 3: 1}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Master problem failed to find feasible solution
6,"[-inf, 231.0, 242.0769230769231, 260.25824175824175]","[392.0, 392.0, 392.0, 392.0]",392.0,54.91580152511597,4,640000,"{1: {1: 1, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 1}, 4: {1: 1, 2: 1, 3: 1}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 1, 3: 1}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Master problem failed to find feasible solution
6,"[-inf, 231.0, 259.64, 260.78285714285715, 264.1042857142857, 283.6014285714286, 283.6014285714286]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0]",392.0,97.0554780960083,7,640000,"{1: {1: 1, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 1}, 4: {1: 1, 2: 1, 3: 1}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 1, 3: 1}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Master problem failed to find feasible solution
6,"[-inf, 231.0, 259.64, 276.28285714285715, 276.28285714285715, 276.65785714285715, 276.65785714285715, 279.44642857142856]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0]",392.0,136.59106135368347,8,640000,"{1: {1: 1, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 1}, 4: {1: 1, 2: 1, 3: 1}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 1, 3: 1}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Master problem failed to find feasible solution
6,"[-inf, 231.0, 254.0, 270.64285714285717, 281.575, 283.12857142857143, 291.2469387755102]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0]",392.0,112.96943020820618,7,640000,"{1: {1: 1, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 1}, 4: {1: 1, 2: 1, 3: 1}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 1, 3: 1}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Master problem failed to find feasible solution
6,"[-inf, 231.0, 259.52666666666664, 261.79939393939395, 280.1666666666667, 280.1666666666667, 280.1666666666667, 282.22380952380956, 298.2810714285714]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 376.05, 376.05]",376.05,125.80853247642517,9,640000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}, 4: {1: 1, 2: 0, 3: 0}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 1}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 1, 3: 1}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}, 4: {1: 0, 2: 0, 3: 1}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 1}}",Master problem failed to find feasible solution
6,"[-inf, 231.0, 259.64, 280.28, 283.7085714285714, 286.2792857142857, 286.2792857142857, 286.2792857142857, 293.2142857142858, 293.2142857142858]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0]",392.0,151.1268379688263,10,640000,"{1: {1: 1, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 1}, 4: {1: 1, 2: 1, 3: 1}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 1, 3: 1}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Master problem failed to find feasible solution
6,"[-inf, 231.0, 258.07142857142856, 270.57142857142856, 270.57142857142856, 278.07142857142856]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0]",392.0,77.17028212547302,6,640000,"{1: {1: 1, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 1}, 4: {1: 1, 2: 1, 3: 1}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 1, 3: 1}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Master problem failed to find feasible solution
6,"[-inf, 231.0, 259.64, 272.14, 279.07500000000005, 279.07500000000005, 286.5]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0]",392.0,91.88926553726196,7,640000,"{1: {1: 1, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 1}, 4: {1: 1, 2: 1, 3: 1}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 1, 3: 1}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Master problem failed to find feasible solution
6,"[-inf, 231.0, 247.36363636363637, 261.9127272727273, 276.28285714285715, 287.21500000000003, 287.35749999999996, 290.67892857142857]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0]",392.0,162.53590655326843,8,640000,"{1: {1: 1, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 1}, 4: {1: 1, 2: 1, 3: 1}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 1, 3: 1}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Master problem failed to find feasible solution
